method,target,horizon,regime_method,symbol_scope,IC,accuracy,balanced_accuracy,Sharpe,drawdown,turnover,total_return,n_trades,n_test_rows,fold
regime_lgbm_contrastive_hmm,tb_label_8h,8h,contrastive_hmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,0.04049179193906034,0.5613194444444445,0.34603720448872055,-1.603351084534819,-0.33980098104074624,0.030416666666666668,-0.3355992367442847,854,14400,11
regime_lgbm_contrastive_hmm,tb_label_8h,8h,contrastive_hmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,-0.05556851569884365,0.600625,0.3492458747504459,-0.09103434433676924,-0.14087824683614866,0.022048611111111113,-0.019473943837038044,627,14400,12
regime_lgbm_contrastive_hmm,tb_label_8h,8h,contrastive_hmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,-0.015145775836396841,0.5718055555555556,0.3564762089495894,-0.59061247193841,-0.14051152331102187,0.03197916666666667,-0.07277809353567999,906,14400,13
regime_lgbm_contrastive_hmm,tb_label_8h,8h,contrastive_hmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,0.0426505910000443,0.5744444444444444,0.3593017776275116,0.6424483304770696,-0.4373201078135529,0.04673611111111111,0.16764700112058328,1284,14400,14
regime_lgbm_contrastive_hmm,tb_label_8h,8h,contrastive_hmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,-0.04324577670499099,0.5530555555555555,0.3494181414013246,-0.418183548413065,-0.3134894976291265,0.02642361111111111,-0.14227413557026625,753,14400,15
regime_lgbm_contrastive_hmm,tb_label_8h,8h,contrastive_hmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,-0.015458011871843137,0.5644444444444444,0.35432592353227427,0.1565365571405416,-0.11712694230362235,0.043125,0.021582740433015335,1207,14400,16
regime_lgbm_hmm,tb_label_8h,8h,hmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,0.06044766349350837,0.574375,0.35314874157336046,1.7015250768946304,-0.23925826788685922,0.03909722222222222,0.7569768567156296,1104,14400,1
regime_lgbm_hmm,tb_label_8h,8h,hmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,0.1545819892810305,0.5626388888888889,0.35571957481798083,1.6572989804564553,-0.12351831745159274,0.027881944444444445,0.867495898763238,781,14400,2
regime_lgbm_hmm,tb_label_8h,8h,hmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,-0.03281371407622263,0.57375,0.35287029166703215,1.311085231346166,-0.1608056267099632,0.042083333333333334,0.3995006571848605,1173,14400,3
regime_lgbm_hmm,tb_label_8h,8h,hmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,0.032639064085260704,0.5770833333333333,0.3567290896252875,-0.7719957367568556,-0.44912365032085305,0.04628472222222222,-0.21666154185705622,1309,14400,4
regime_lgbm_hmm,tb_label_8h,8h,hmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,0.026778271503563513,0.5459722222222222,0.3544673283579383,-0.29173692327955764,-0.4735295553762133,0.045,-0.1332962631901664,1270,14400,5
regime_lgbm_hmm,tb_label_8h,8h,hmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,-0.023540271092485084,0.5290277777777778,0.34887500944192756,-0.5622709950824145,-0.4053169110091556,0.04534722222222222,-0.17009479460242105,1275,14400,6
regime_lgbm_hmm,tb_label_8h,8h,hmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,0.02464783017821223,0.5747916666666667,0.35727965448975335,-2.029285818539928,-0.3351742206559358,0.04545138888888889,-0.30412080227072213,1277,14400,7
regime_lgbm_hmm,tb_label_8h,8h,hmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,-0.0238493921407965,0.5584027777777778,0.35086833794285344,-1.0471274459810747,-0.2907264770140948,0.03194444444444444,-0.24975407814218153,899,14400,8
regime_lgbm_hmm,tb_label_8h,8h,hmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,-0.013247013732748511,0.5613888888888889,0.3516135704554822,-0.28870338353917274,-0.3423715171425313,0.043993055555555556,-0.13631757653674736,1223,14400,9
regime_lgbm_hmm,tb_label_8h,8h,hmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,0.027740898951230195,0.5722916666666666,0.3483058788556313,1.7010212240337113,-0.1385319440815124,0.04055555555555555,0.5268908421052072,1143,14400,10
regime_lgbm_hmm,tb_label_8h,8h,hmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,0.062411751829278814,0.561875,0.3424261836336456,-1.2772016832382076,-0.2515931475115917,0.029027777777777777,-0.24243026217905583,819,14400,11
regime_lgbm_hmm,tb_label_8h,8h,hmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,-0.0376089358102784,0.6008333333333333,0.3501707027940492,-0.4584356222967537,-0.12252426428483812,0.028784722222222222,-0.08681383803746379,814,14400,12
regime_lgbm_hmm,tb_label_8h,8h,hmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,0.006875143228442422,0.5697222222222222,0.35584438214677366,0.5244244710970879,-0.1116352374342855,0.03864583333333333,0.07955476290794272,1091,14400,13
regime_lgbm_hmm,tb_label_8h,8h,hmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,-0.013327938703846997,0.5855555555555556,0.35836152989452813,-0.6202332284321447,-0.2121098850362141,0.034166666666666665,-0.1285153709652972,948,14400,14
regime_lgbm_hmm,tb_label_8h,8h,hmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,-0.04439592565243793,0.5500694444444445,0.34972027479434503,-0.5913720591119026,-0.25822313325001356,0.034861111111111114,-0.21167971926676732,978,14400,15
regime_lgbm_hmm,tb_label_8h,8h,hmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,-0.030788622883517375,0.5649305555555556,0.35079250949995605,-0.7477764370362058,-0.1608306918857348,0.044409722222222225,-0.15668804990810714,1244,14400,16
regime_lgbm_hmm_guided_gmm,tb_label_8h,8h,hmm_guided_gmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,0.04030679876824505,0.5759027777777778,0.355502269753164,1.921040724976304,-0.15460724448171712,0.03861111111111111,0.8856929992268419,1083,14400,1
regime_lgbm_hmm_guided_gmm,tb_label_8h,8h,hmm_guided_gmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,0.13085379522054225,0.5594444444444444,0.35481390962022114,2.1532764321552684,-0.23853592923452632,0.035,1.5713406855952559,976,14400,2
regime_lgbm_hmm_guided_gmm,tb_label_8h,8h,hmm_guided_gmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,-0.02765834838163044,0.5704166666666667,0.3520271292175325,0.42922428361439147,-0.20626418052728415,0.04583333333333333,0.10965509193789513,1273,14400,3
regime_lgbm_hmm_guided_gmm,tb_label_8h,8h,hmm_guided_gmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,0.03860373978569188,0.5778472222222222,0.3571942581511665,-0.920451625773002,-0.46371538385596395,0.05357638888888889,-0.29583686560529276,1497,14400,4
regime_lgbm_hmm_guided_gmm,tb_label_8h,8h,hmm_guided_gmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,0.02453204268663373,0.5393055555555556,0.3513370948157108,-0.6964932859136077,-0.4390099792886945,0.04649305555555556,-0.21624706024825457,1312,14400,5
regime_lgbm_hmm_guided_gmm,tb_label_8h,8h,hmm_guided_gmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,-0.016682719984644337,0.53,0.34921915687949506,-0.5302425615969186,-0.4483397382094076,0.043263888888888886,-0.15600230242288882,1224,14400,6
regime_lgbm_hmm_guided_gmm,tb_label_8h,8h,hmm_guided_gmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,0.011527261409645153,0.5745138888888889,0.3531356046233627,-2.2485442625369454,-0.359299627063095,0.04076388888888889,-0.3553080987171724,1137,14400,7
regime_lgbm_hmm_guided_gmm,tb_label_8h,8h,hmm_guided_gmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,-0.027962746373880933,0.5561111111111111,0.3495684317779411,-1.492551854971007,-0.35868387765099813,0.030625,-0.34453799474109936,851,14400,8
regime_lgbm_hmm_guided_gmm,tb_label_8h,8h,hmm_guided_gmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,-0.027253093302441384,0.5627083333333334,0.3511212616359675,-1.8476123423606745,-0.5722317880790909,0.03795138888888889,-0.5467293947294727,1063,14400,9
regime_lgbm_hmm_guided_gmm,tb_label_8h,8h,hmm_guided_gmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,0.04329254973929698,0.5745833333333333,0.3519285589871941,1.3740252828325268,-0.1516026541056055,0.042083333333333334,0.43606842615684904,1181,14400,10
regime_lgbm_hmm_guided_gmm,tb_label_8h,8h,hmm_guided_gmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,0.06365705429446464,0.5607638888888888,0.3438539277190773,-0.5328967651254114,-0.21759659367652182,0.03166666666666667,-0.11093802028226696,885,14400,11
regime_lgbm_hmm_guided_gmm,tb_label_8h,8h,hmm_guided_gmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,-0.04524047073320008,0.5995138888888889,0.3486591125393336,-1.2988103677894811,-0.369530915006301,0.029548611111111112,-0.25140332577367275,830,14400,12
regime_lgbm_hmm_guided_gmm,tb_label_8h,8h,hmm_guided_gmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,0.009273028313892437,0.5707638888888888,0.36120731954147867,-0.4794747911083846,-0.1846406633196467,0.044305555555555556,-0.06869552824742109,1229,14400,13
regime_lgbm_hmm_guided_gmm,tb_label_8h,8h,hmm_guided_gmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,-0.008921613751626912,0.5845138888888889,0.3601919672263605,-0.4628904061796876,-0.24262322449242588,0.035347222222222224,-0.1224667922306184,985,14400,14
regime_lgbm_hmm_guided_gmm,tb_label_8h,8h,hmm_guided_gmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,-0.04680673726753942,0.5503472222222222,0.3498995431344745,0.10966607307870202,-0.2523587815277353,0.03409722222222222,0.0012757704579853257,965,14400,15
regime_lgbm_hmm_guided_gmm,tb_label_8h,8h,hmm_guided_gmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,-0.05385234702100295,0.5610416666666667,0.3511464278899221,-1.7376454016113394,-0.3918623449935611,0.04583333333333333,-0.3387003224881686,1285,14400,16
regime_lgbm_hmm_guided_hmm,tb_label_8h,8h,hmm_guided_hmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,0.06429141016609098,0.5740972222222223,0.353974689512318,1.776439385658097,-0.12313435030501425,0.03819444444444445,0.8403685178182254,1067,14400,1
regime_lgbm_hmm_guided_hmm,tb_label_8h,8h,hmm_guided_hmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,0.1405911205674784,0.5611111111111111,0.35630166284925674,1.65931358515651,-0.21139480779978698,0.033993055555555554,1.0403431080514953,953,14400,2
regime_lgbm_hmm_guided_hmm,tb_label_8h,8h,hmm_guided_hmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,-0.04454988189756503,0.5709027777777778,0.35164634938254746,1.004571369412035,-0.19198118192958352,0.042291666666666665,0.26270999905312364,1183,14400,3
regime_lgbm_hmm_guided_hmm,tb_label_8h,8h,hmm_guided_hmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,0.05411638788479371,0.576875,0.3564947195058645,-0.02372574291072157,-0.3505085182325114,0.04784722222222222,-0.030243135019455858,1351,14400,4
regime_lgbm_hmm_guided_hmm,tb_label_8h,8h,hmm_guided_hmm,BTCUSDT+ETHUSDT+BNBUSDT+SOLUSDT+XRPUSDT+DOGEUSDT+ADAUSDT+TRXUSDT+LINKUSDT+AVAXUSDT+TONUSDT+SHIBUSDT+DOTUSDT+BCHUSDT+LTCUSDT+NEARUSDT+UNIUSDT+APTUSDT+ICPUSDT+ETCUSDT,0.00363809901258935,0.5402777777777777,0.34980541559233186,-0.37518210769737775,-0.5189975176254503,0.04392361111111111,-0.16883533774765147,1242,14400,5
