method,target,horizon,regime_method,symbol_scope,IC,mean_asset_IC,median_asset_IC,cross_sectional_IC,median_cross_sectional_IC,pooled_IC,signal_IC,n_asset_IC,n_cross_sectional_IC,Sharpe,drawdown,turnover,total_return,n_trades,n_return_observations,rebalance_offset_utc,n_test_rows,accuracy,balanced_accuracy,fold
regime_lgbm_contrastive_hmm,tb_label_8h,8h,contrastive_hmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,-0.03414637914331297,-0.03414637914331297,-0.04610520679228759,0.008999611300587951,0.013924462208121761,-0.025734091274349877,0.027572100984106212,10,720,-4.022546367698066,-0.053285969945414416,0.10555555555555556,-0.03397703022936194,181,90,0,7200,0.5919444444444445,0.37079642455968354,12
regime_lgbm_contrastive_hmm,tb_label_8h,8h,contrastive_hmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,0.062127611442049355,0.062127611442049355,0.0571563492286709,0.026271375700086065,0.031123363935895466,0.0567195826357027,0.008468408203581294,10,720,-3.4634082166288476,-0.03173444242259235,0.09222222222222222,-0.02148843699493652,158,90,0,7200,0.5836111111111111,0.3723058134566872,13
regime_lgbm_contrastive_hmm,tb_label_8h,8h,contrastive_hmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,-0.040048857261372604,-0.040048857261372604,-0.057362509379943305,0.010993993477217107,0.02851132177625832,-0.04932135320356964,-0.02558646011620521,10,720,-0.8908974703959315,-0.020131208630019996,0.08388888888888889,-0.007267248979192176,149,90,0,7200,0.5341666666666667,0.34337814070634326,14
regime_lgbm_contrastive_hmm,tb_label_8h,8h,contrastive_hmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,-0.04014542810598607,-0.04014542810598607,-0.01606663656724595,0.008781930230543534,0.028426712612507614,-0.03177796577229169,0.0031725308731831623,10,720,2.0201966321922824,-0.010295265186266,0.07944444444444444,0.009420591044153825,128,90,0,7200,0.5609722222222222,0.36298380640700056,15
regime_lgbm_contrastive_hmm,tb_label_8h,8h,contrastive_hmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,-0.05154774376147947,-0.05154774376147947,-0.07872936066894297,0.017764914684516173,0.01350549738162123,-0.0362704357598825,-0.017638459394640565,10,720,-1.3442917050429204,-0.0088573469005554,0.07555555555555556,-0.0058471599084150006,127,90,0,7200,0.5483333333333333,0.3591516287302737,16
regime_lgbm_contrastive_hmm,tb_label_8h,8h,contrastive_hmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,0.003795771740366221,0.003795771740366221,0.0038997596061487207,0.012864995978374252,0.01747159730139469,0.005638872874924941,0.019673081343461716,10,720,-1.6426131398994372,-0.011419324835848768,0.06777777777777778,-0.006081323892731083,118,90,0,7200,0.5402777777777777,0.3625134102355015,17
regime_lgbm_contrastive_hmm,tb_label_8h,8h,contrastive_hmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,-0.017767534805520457,-0.017767534805520457,-0.0353137571139993,-0.014284768488562862,-0.01770806421152977,-0.0022502615935499756,-0.0063082755202271325,10,720,-1.3444010915567348,-0.005401910612546815,0.022222222222222223,-0.0031609838550893388,37,90,0,7200,0.5608333333333333,0.33938374254071363,18
regime_lgbm_hmm,tb_label_8h,8h,hmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,0.04242957197293194,0.04242957197293194,0.025604184852648343,0.03224069818836851,0.018569447664633094,0.03870264445838822,0.018678940575290022,10,720,-0.20646250935170216,-0.039809274863151944,0.10388888888888889,-0.004090800290872387,178,90,0,7200,0.5504166666666667,0.3670461680722617,1
regime_lgbm_hmm,tb_label_8h,8h,hmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,-0.09310670710453851,-0.09310670710453851,-0.09719410531589948,0.022876738677497566,0.020281500284113414,-0.08657719136398516,-0.06602203592275577,10,720,-6.738580924566777,-0.08660182598666989,0.09444444444444444,-0.100362792744639,162,90,0,7200,0.5463888888888889,0.3385202092791953,2
regime_lgbm_hmm,tb_label_8h,8h,hmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,0.04350443350902452,0.04350443350902452,0.031105862429542157,0.005956642206376925,0.011999918277548267,0.046950784429676366,0.022067506986191993,10,720,4.752886846097421,-0.023499437030623484,0.06777777777777778,0.057566127615282126,117,90,0,7200,0.5493055555555556,0.3534972139006465,3
regime_lgbm_hmm,tb_label_8h,8h,hmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,0.01701274971102464,0.01701274971102464,-0.014323472415016855,-0.0160895981549539,-0.032518305905591086,0.02388480908156987,0.016607190605911367,10,720,-3.917478742680538,-0.03935723189131303,0.07555555555555556,-0.02685373199216423,134,90,0,7200,0.5897222222222223,0.36313100497450224,4
regime_lgbm_hmm,tb_label_8h,8h,hmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,0.056302357675459325,0.056302357675459325,0.06655399218302166,-0.012928437945766123,-0.012900518575425575,0.05261891829133167,0.0033675670098505354,10,720,-0.09543199556959539,-0.029122595173035924,0.07555555555555556,-0.0011856063332141842,134,90,0,7200,0.5245833333333333,0.3466409452685306,5
regime_lgbm_hmm,tb_label_8h,8h,hmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,-0.008992943042544362,-0.008992943042544362,-0.015987642444586295,-0.012311071934513557,-0.023992325913337807,-0.006210980383197508,-0.0402632291625014,10,720,-4.907130395259863,-0.04993985447149052,0.09944444444444445,-0.04068993793838238,164,90,0,7200,0.5388888888888889,0.35481056981229403,6
regime_lgbm_hmm,tb_label_8h,8h,hmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,0.032819347168534144,0.032819347168534144,0.03560218550181429,-0.0032553300092094633,-0.00048513610924502963,0.036903537730162174,0.01582148907231087,10,720,3.3395978757495763,-0.017610092303602623,0.05333333333333334,0.0340518982678395,91,90,0,7200,0.5565277777777777,0.34765330167381575,7
regime_lgbm_hmm,tb_label_8h,8h,hmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,-0.062226146874199625,-0.062226146874199625,-0.07445876800659149,-0.028866861078439256,-0.0433294501838698,-0.04854925468132296,-0.006477161768733255,10,720,0.13321557412051205,-0.03399528360111413,0.06333333333333334,0.0006523112404097642,107,90,0,7200,0.5809722222222222,0.3560060379563536,8
regime_lgbm_hmm,tb_label_8h,8h,hmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,0.03126300564718767,0.03126300564718767,0.04703714458248487,-0.019582669537566322,-0.011123565216261629,0.02605246641602358,0.027894669344299017,10,720,0.5888752246823912,-0.03927428408057305,0.12444444444444444,0.004709337352198917,212,90,0,7200,0.5429166666666667,0.38004878336531484,9
regime_lgbm_hmm,tb_label_8h,8h,hmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,0.008103513825433442,0.008103513825433442,0.006671719571106851,-0.05239268168887345,-0.050441334905024914,0.003896178812202363,0.0018911643074972894,10,720,-3.51579314266321,-0.06450007952083797,0.057777777777777775,-0.044276278910391875,99,90,0,7200,0.5409722222222222,0.35014130662405374,10
regime_lgbm_hmm,tb_label_8h,8h,hmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,0.00130478776528644,0.00130478776528644,-0.014230249561266974,-0.02140355828426104,-0.025726099425357474,0.01871180455761907,-0.006252362457275338,10,720,-4.5217384166118535,-0.017185822624118163,0.03,-0.017185822624118163,53,90,0,7200,0.5838888888888889,0.33997014246238505,11
regime_lgbm_hmm,tb_label_8h,8h,hmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,0.0065400624584130524,0.0065400624584130524,-0.0001126575792257849,-0.03543541751093289,-0.045782802726336266,0.014524646914038224,0.040130845805662486,10,720,-0.8129179931211417,-0.0386465313309651,0.08777777777777777,-0.011872033932232795,151,90,0,7200,0.5975,0.3778798725802392,12
regime_lgbm_hmm,tb_label_8h,8h,hmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,0.015009800153526024,0.015009800153526024,0.010299722463223648,0.050906760897762145,0.05377600676990053,0.009590772864680299,0.00792646964605806,10,720,-1.7730348809476466,-0.059110006692158754,0.0811111111111111,-0.02148237105024242,142,90,0,7200,0.5848611111111112,0.3741499506423545,13
regime_lgbm_hmm,tb_label_8h,8h,hmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,-0.032974494388779675,-0.032974494388779675,-0.041292783574810324,-0.03266346628866045,-0.04190047044191332,-0.03697778444200721,-0.010421178757968176,10,720,1.8546267238788954,-0.011486579407628759,0.03722222222222222,0.006478568459349576,67,90,0,7200,0.54375,0.33963789476252093,14
regime_lgbm_hmm,tb_label_8h,8h,hmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,-0.019428149227111346,-0.019428149227111346,-0.006310452592962005,-0.005309762448366565,-0.008404000574192647,-0.012101232553953763,0.0017533721417238302,10,720,0.09363467563999148,-0.03677406833768825,0.09111111111111111,0.0003666763435217213,152,90,0,7200,0.5563888888888889,0.3621235342272258,15
regime_lgbm_hmm,tb_label_8h,8h,hmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,-0.06485986804882429,-0.06485986804882429,-0.06062666848365359,0.03941208622421362,0.05198526167560745,-0.04996073897983583,-0.01569788572227007,10,720,3.678438486953288,-0.010426596539876197,0.09222222222222222,0.023340464509400416,158,90,0,7200,0.5504166666666667,0.36388012472209413,16
regime_lgbm_hmm,tb_label_8h,8h,hmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,-0.032102056078983345,-0.032102056078983345,-0.06276718427674625,-0.011091978407998268,-0.020117498119432784,-0.027227911853390407,-0.004985898410224585,10,720,-3.7059216292766974,-0.03254851199426598,0.06666666666666667,-0.0204144246880843,110,90,0,7200,0.5404166666666667,0.3578681411019391,17
regime_lgbm_hmm,tb_label_8h,8h,hmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,-0.0018460150283824404,-0.0018460150283824404,-0.003361753409003373,-0.03230662066089687,-0.03483568043837969,0.003724825402503047,0.007074792589083853,10,720,-0.7540232662789247,-0.008598755911183475,0.02388888888888889,-0.0023757024665218562,42,90,0,7200,0.5615277777777777,0.34126205758571465,18
regime_lgbm_hmm_guided_gmm,tb_label_8h,8h,hmm_guided_gmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,0.07583399692682745,0.07583399692682745,0.07183469702919329,0.02351584330111863,0.04109199795042663,0.06820520635004666,0.018380788930017024,10,720,1.080183248711436,-0.04029277521568343,0.11444444444444445,0.015628314855442582,192,90,0,7200,0.5431944444444444,0.3634150673106246,1
regime_lgbm_hmm_guided_gmm,tb_label_8h,8h,hmm_guided_gmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,-0.08922772923718189,-0.08922772923718189,-0.08081453469174187,0.03831915534439079,0.037591610561878055,-0.08032354453291451,-0.03770884519890856,10,720,-2.861663240365276,-0.05082123343920091,0.08777777777777777,-0.03543860760864492,152,90,0,7200,0.55375,0.34911615835293414,2
regime_lgbm_hmm_guided_gmm,tb_label_8h,8h,hmm_guided_gmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,0.06890784449244848,0.06890784449244848,0.11533424203962048,0.009349411769163842,0.01026996948048242,0.06485060804399459,0.0460047310625855,10,720,-1.2384201766021983,-0.04885165547471271,0.09777777777777778,-0.017003993521764404,167,90,0,7200,0.5433333333333333,0.3548918592878259,3
regime_lgbm_hmm_guided_gmm,tb_label_8h,8h,hmm_guided_gmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,0.04365023251100852,0.04365023251100852,0.045395677972604874,-0.01394792644648506,-0.028459832202921774,0.044436504487263176,0.0335801535437891,10,720,0.30619529744578966,-0.0237693508402685,0.08055555555555556,0.002038453076028013,142,90,0,7200,0.5902777777777778,0.3656085209559495,4
regime_lgbm_hmm_guided_gmm,tb_label_8h,8h,hmm_guided_gmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,0.01640569821278703,0.01640569821278703,0.016755957572117196,-0.016579423181357595,-0.019159893441695906,0.016741167173493037,-0.025323230672012004,10,720,-2.7657372253307835,-0.04717488219118133,0.08666666666666667,-0.03096266228917155,152,90,0,7200,0.5256944444444445,0.35001886322704684,5
regime_lgbm_hmm_guided_gmm,tb_label_8h,8h,hmm_guided_gmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,-0.03442761187342375,-0.03442761187342375,-0.0611392067254861,-0.04300838565407519,-0.05126232713251397,-0.028184979342187527,-0.028306531945941148,10,720,-3.1499467275727735,-0.058676917614068666,0.10833333333333334,-0.03658301736471736,186,90,0,7200,0.5415277777777778,0.3617447260279363,6
regime_lgbm_hmm_guided_gmm,tb_label_8h,8h,hmm_guided_gmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,0.04681177620491526,0.04681177620491526,0.04390190334908357,0.03800471392017062,0.03217685287564741,0.04977651103736716,0.04579294546352904,10,720,2.963174561328486,-0.017249785845949606,0.07777777777777778,0.03166945074618566,131,90,0,7200,0.5558333333333333,0.35851924232638427,7
regime_lgbm_hmm_guided_gmm,tb_label_8h,8h,hmm_guided_gmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,-0.034078190420644125,-0.034078190420644125,-0.04153577783912969,-0.038835748007729785,-0.0350422613367191,-0.023432338134998298,-0.020089273112977167,10,720,0.39969466437995793,-0.017845355790317756,0.08222222222222222,0.002364993033519891,143,90,0,7200,0.5748611111111112,0.35748276894286596,8
regime_lgbm_hmm_guided_gmm,tb_label_8h,8h,hmm_guided_gmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,0.05194853220928271,0.05194853220928271,0.05890981271667589,-0.025656655218707473,-0.014854250973489799,0.04770884819820022,0.049127160258489885,10,720,1.1258920774164383,-0.035877417926674524,0.1438888888888889,0.010004998171537993,242,90,0,7200,0.5363888888888889,0.38699795407294574,9
regime_lgbm_hmm_guided_gmm,tb_label_8h,8h,hmm_guided_gmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,0.05687483818869021,0.05687483818869021,0.03767258483856726,-0.02306938224166595,-0.02633653867337949,0.05369068635866286,0.014244013554904128,10,720,-3.464775168877574,-0.07985677739996894,0.07166666666666667,-0.056412189182125094,129,90,0,7200,0.5330555555555555,0.34951985000788666,10
regime_lgbm_hmm_guided_gmm,tb_label_8h,8h,hmm_guided_gmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,0.04173054581177667,0.04173054581177667,0.056125359674519947,0.00262158721147238,-0.011962285615526903,0.0608386823626422,0.0059433710183274535,10,720,-3.8377235795503646,-0.02320065326586273,0.035,-0.018625440044846342,62,90,0,7200,0.5805555555555556,0.33753904064475265,11
regime_lgbm_hmm_guided_gmm,tb_label_8h,8h,hmm_guided_gmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,0.002050822943516795,0.002050822943516795,-0.007703881841936023,-0.0413932716679936,-0.035772602641329684,0.0123451796856543,0.022210808515737868,10,720,-2.6671214822338323,-0.047300464519796345,0.11222222222222222,-0.02987004619550515,193,90,0,7200,0.5961111111111111,0.38109122979262894,12
regime_lgbm_hmm_guided_gmm,tb_label_8h,8h,hmm_guided_gmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,0.017553629875948835,0.017553629875948835,0.0002991643298475566,0.041330934967349374,0.05076339188059891,0.011713964457905087,-0.011117061215624335,10,720,-3.1010033493188307,-0.04965803019589922,0.09222222222222222,-0.03272388707319296,158,90,0,7200,0.5845833333333333,0.37313359115544675,13
regime_lgbm_hmm_guided_gmm,tb_label_8h,8h,hmm_guided_gmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,-0.024730548261308875,-0.024730548261308875,-0.03625789744190836,-0.02085582494690573,-0.03630401685868001,-0.03361662366648386,-0.03110866055933395,10,720,-5.9798491928987945,-0.05671831823568204,0.05388888888888889,-0.05006179257386534,95,90,0,7200,0.5448611111111111,0.34347824012916983,14
regime_lgbm_hmm_guided_gmm,tb_label_8h,8h,hmm_guided_gmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,-0.05748380606624174,-0.05748380606624174,-0.06600674241291812,-0.01698292228555059,-0.024178032004771775,-0.04991027940787978,-0.0012968550528863337,10,720,-1.12253137912876,-0.021711610200515027,0.08222222222222222,-0.004817041480271622,139,90,0,7200,0.5533333333333333,0.35307772750804345,15
regime_lgbm_hmm_guided_gmm,tb_label_8h,8h,hmm_guided_gmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,-0.05758365340355429,-0.05758365340355429,-0.03258567381477887,0.027184637602599936,0.03200344254490143,-0.044282265815986994,-0.038938186344079515,10,720,-1.472558588606382,-0.015274079562217529,0.09111111111111111,-0.008196626475679203,157,90,0,7200,0.5504166666666667,0.3625153344407528,16
regime_lgbm_hmm_guided_gmm,tb_label_8h,8h,hmm_guided_gmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,-0.033106432644647216,-0.033106432644647216,-0.045564950951349645,-0.007943180029051325,0.00037585810087855786,-0.028079073272942897,-0.007043491514497395,10,720,-9.514125845329414,-0.0445246077905357,0.08666666666666667,-0.044107909924081534,141,90,0,7200,0.5408333333333334,0.36347270094716216,17
regime_lgbm_hmm_guided_gmm,tb_label_8h,8h,hmm_guided_gmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,-0.01709255628317501,-0.01709255628317501,-0.03836122365261164,-0.03850170280544393,-0.04015649361841328,-0.013728607045701583,0.01007254039439948,10,720,-2.610032431085,-0.013939109210840194,0.017222222222222222,-0.0062254801736635335,30,90,0,7200,0.5620833333333334,0.34209613421160845,18
regime_lgbm_hmm_guided_hmm,tb_label_8h,8h,hmm_guided_hmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,0.019094286340866667,0.019094286340866667,0.02840260871044354,0.017109872618822144,-0.011131868573448344,0.01759505200655709,-0.022431053907307177,10,720,0.6016485309780438,-0.03908136175224856,0.11222222222222222,0.007764197467330813,191,90,0,7200,0.5408333333333334,0.36379403616350103,1
regime_lgbm_hmm_guided_hmm,tb_label_8h,8h,hmm_guided_hmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,-0.11207587312364546,-0.11207587312364546,-0.10330688524823269,0.03310657260492544,0.026543545354730424,-0.10493166244319471,-0.07620976749097204,10,720,-3.271569788256295,-0.033008946088006516,0.10388888888888889,-0.03881595639677693,179,90,0,7200,0.5498611111111111,0.34646246637550715,2
regime_lgbm_hmm_guided_hmm,tb_label_8h,8h,hmm_guided_hmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,0.04752018779062946,0.04752018779062946,0.052339828204007344,0.0014207516199277212,-0.006415277502013048,0.04641961166725462,0.04263337186464742,10,720,3.473414244463003,-0.034804763847472775,0.09888888888888889,0.03978633852365521,163,90,0,7200,0.5519444444444445,0.36511552743729053,3
regime_lgbm_hmm_guided_hmm,tb_label_8h,8h,hmm_guided_hmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,0.06594442035485103,0.06594442035485103,0.05701232697417393,0.01915140362573573,0.04321800452524685,0.08002056376035509,0.0409219809930346,10,720,-2.458748570234268,-0.032802491144647825,0.09722222222222222,-0.020262627105563147,167,90,0,7200,0.5877777777777777,0.36443339780936235,4
regime_lgbm_hmm_guided_hmm,tb_label_8h,8h,hmm_guided_hmm,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,0.05407171198672243,0.05407171198672243,0.06430578818366074,0.019708706085402063,0.03932092160483967,0.05249992506611773,0.005019095384655979,10,720,-3.2092906572383857,-0.045111101962317636,0.07777777777777778,-0.03823183231614413,135,90,0,7200,0.5258333333333334,0.3499656358847778,5
